file.name,database,uri,sub.database,pathway.id,pathway.name,macromolecule.ID.type,simple.chemical.ID.type
http___identifiers.org_smpdb_SMP00186.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00186,smpdb,SMP00186,Glutaric Aciduria Type I,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00187.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00187,smpdb,SMP00187,Glycerol Kinase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00188.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00188,smpdb,SMP00188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00189.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00189,smpdb,SMP00189,Hartnup Disorder,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00190.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00190,smpdb,SMP00190,Hawkinsinuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00191.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00191,smpdb,SMP00191,Histidinemia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00192.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00192,smpdb,SMP00192,Hypoacetylaspartia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00193.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00193,smpdb,SMP00193,Iminoglycinuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00196.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00196,smpdb,SMP00196,Leigh Syndrome,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00197.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00197,smpdb,SMP00197,Lysinuric Protein Intolerance,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00198.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00198,smpdb,SMP00198,Malonic Aciduria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00199.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00199,smpdb,SMP00199,Maple Syrup Urine Disease,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00200.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00200,smpdb,SMP00200,Methylmalonic Aciduria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00201.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00201,smpdb,SMP00201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00202.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00202,smpdb,SMP00202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00203.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00203,smpdb,SMP00203,Molybdenum Cofactor Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00205.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00205,smpdb,SMP00205,Ornithine Transcarbamylase Deficiency (OTC Deficiency),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00206.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00206,smpdb,SMP00206,Phenylketonuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00207.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00207,smpdb,SMP00207,Prolidase Deficiency (PD),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00208.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00208,smpdb,SMP00208,Prolinemia Type II,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00209.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00209,smpdb,SMP00209,Hypercholesterolemia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00210.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00210,smpdb,SMP00210,Purine Nucleoside Phosphorylase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00212.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00212,smpdb,SMP00212,Pyruvate Dehydrogenase Complex Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00214.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00214,smpdb,SMP00214,S-Adenosylhomocysteine (SAH) Hydrolase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00216.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00216,smpdb,SMP00216,Sialuria or French Type Sialuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00217.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00217,smpdb,SMP00217,Sialuria or French Type Sialuria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00218.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00218,smpdb,SMP00218,Tyrosinemia Type I,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00219.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00219,smpdb,SMP00219,UMP Synthase Deiciency (Orotic Aciduria),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00220.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00220,smpdb,SMP00220,Xanthine Dehydrogenase Deficiency (Xanthinuria),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00221.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00221,smpdb,SMP00221,Methionine Adenosyltransferase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00222.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00222,smpdb,SMP00222,Glycine N-methyltransferase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00223.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00223,smpdb,SMP00223,Non Ketotic Hyperglycinemia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00225.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00225,smpdb,SMP00225,Esomeprazole Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00226.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00226,smpdb,SMP00226,Omeprazole Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00227.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00227,smpdb,SMP00227,Lansoprazole Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00228.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00228,smpdb,SMP00228,Pantoprazole Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00229.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00229,smpdb,SMP00229,Rabeprazole Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00230.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00230,smpdb,SMP00230,Ranitidine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00231.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00231,smpdb,SMP00231,Famotidine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00232.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00232,smpdb,SMP00232,Cimetidine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00233.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00233,smpdb,SMP00233,Nizatidine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00235.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00235,smpdb,SMP00235,Short Chain Acyl CoA Dehydrogenase Deficiency (SCAD Deficiency),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00236.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00236,smpdb,SMP00236,Propionic Acidemia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00237.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00237,smpdb,SMP00237,3-Methylcrotonyl Coa Carboxylase Deficiency Type I,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00238.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00238,smpdb,SMP00238,Isovaleric Aciduria,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00239.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00239,smpdb,SMP00239,Saccharopinuria/Hyperlysinemia II,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00240.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00240,smpdb,SMP00240,Salla Disease/Infantile Sialic Acid Storage Disease,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00242.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00242,smpdb,SMP00242,Dimethylglycine Dehydrogenase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00243.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00243,smpdb,SMP00243,4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00244.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00244,smpdb,SMP00244,Sarcosinemia,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00245.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00245,smpdb,SMP00245,Glucose Transporter Defect (SGLT2),pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00246.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00246,smpdb,SMP00246,Pirenzepine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00247.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00247,smpdb,SMP00247,Azithromycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00248.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00248,smpdb,SMP00248,Clarithromycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00249.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00249,smpdb,SMP00249,Clindamycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00250.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00250,smpdb,SMP00250,Erythromycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00251.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00251,smpdb,SMP00251,Roxithromycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00252.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00252,smpdb,SMP00252,Telithromycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00253.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00253,smpdb,SMP00253,Amikacin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00254.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00254,smpdb,SMP00254,Gentamicin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00255.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00255,smpdb,SMP00255,Kanamycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00256.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00256,smpdb,SMP00256,Neomycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00257.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00257,smpdb,SMP00257,Netilmicin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00258.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00258,smpdb,SMP00258,Spectinomycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00259.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00259,smpdb,SMP00259,Streptomycin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00260.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00260,smpdb,SMP00260,Clopidogrel Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00261.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00261,smpdb,SMP00261,Ticlopidine Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00262.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00262,smpdb,SMP00262,Clomocycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00263.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00263,smpdb,SMP00263,Cilostazol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00264.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00264,smpdb,SMP00264,Dipyridamole (Antiplatelet) Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00265.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00265,smpdb,SMP00265,Abciximab Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00266.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00266,smpdb,SMP00266,Eptifibatide Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00267.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00267,smpdb,SMP00267,Tirofiban Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00268.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00268,smpdb,SMP00268,Warfarin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00269.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00269,smpdb,SMP00269,Acenocoumarol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00270.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00270,smpdb,SMP00270,Dicumarol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00271.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00271,smpdb,SMP00271,Phenprocoumon Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00272.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00272,smpdb,SMP00272,Enoxaparin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00273.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00273,smpdb,SMP00273,Fondaparinux Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00274.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00274,smpdb,SMP00274,Heparin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00275.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00275,smpdb,SMP00275,Ardeparin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00276.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00276,smpdb,SMP00276,Argatroban Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00277.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00277,smpdb,SMP00277,Bivalirudin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00278.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00278,smpdb,SMP00278,Lepirudin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00279.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00279,smpdb,SMP00279,Ximelagatran Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00280.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00280,smpdb,SMP00280,Alteplase Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00281.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00281,smpdb,SMP00281,Anistreplase Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00282.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00282,smpdb,SMP00282,Streptokinase Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00283.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00283,smpdb,SMP00283,Tenecteplase Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00284.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00284,smpdb,SMP00284,Urokinase Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00285.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00285,smpdb,SMP00285,Reteplase Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00286.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00286,smpdb,SMP00286,Aminocaproic Acid Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00287.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00287,smpdb,SMP00287,Tranexamic Acid Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00288.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00288,smpdb,SMP00288,Aprotinin Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00289.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00289,smpdb,SMP00289,Diflunisal Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00290.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00290,smpdb,SMP00290,Demeclocycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00291.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00291,smpdb,SMP00291,Doxycycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00292.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00292,smpdb,SMP00292,Minocycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00293.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00293,smpdb,SMP00293,Oxytetracycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00294.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00294,smpdb,SMP00294,Tetracycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00295.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00295,smpdb,SMP00295,Lymecycline Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00296.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00296,smpdb,SMP00296,Acebutolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00297.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00297,smpdb,SMP00297,Alprenolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00298.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00298,smpdb,SMP00298,Atenolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00299.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00299,smpdb,SMP00299,Betaxolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00300.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00300,smpdb,SMP00300,Bisoprolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00301.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00301,smpdb,SMP00301,Esmolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00302.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00302,smpdb,SMP00302,Metoprolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00303.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00303,smpdb,SMP00303,Nadolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00304.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00304,smpdb,SMP00304,Oxprenolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00305.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00305,smpdb,SMP00305,Penbutolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00306.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00306,smpdb,SMP00306,Pindolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00307.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00307,smpdb,SMP00307,Propranolol Action Pathway,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00308.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00308,smpdb,SMP00308,Dopamine Activation of Neurological Reward System,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00309.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00309,smpdb,SMP00309,Excitatory Neural Signalling Through 5-HTR 4 and Serotonin,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00310.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00310,smpdb,SMP00310,Corticotropin Activation of Cortisol Production,pathwayCommons,pathwayCommons
http___identifiers.org_smpdb_SMP00311.sbgn,pathwayCommons,http://identifiers.org/smpdb/SMP00311,smpdb,SMP00311,Excitatory Neural Signalling Through 5-HTR 7 and Serotonin ,pathwayCommons,pathwayCommons
